Timestamp;Room;X Ref;Y Ref;W Ref;BSSID;SSID;RSSI;Channel
2013-11-07 18:36:24.482;Unknown;44;12;5;70:10:5c:f4:3e:27;ntu-wifi;-88;2462
2013-11-07 18:36:24.482;Unknown;44;12;5;70:10:5c:a0:32:85;ntu-wirelessHelp;-85;2412
2013-11-07 18:36:25.687;Unknown;42;14;5;00:13:5f:f9:f0:04;ntu-visitor;-47;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;00:13:5f:f9:f0:02;eduroam;-46;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;00:13:5f:f9:f0:07;ntu-wifi;-46;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;00:13:5f:f9:f0:06;;-47;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-47;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:a0:32:84;ntu-visitor;-83;2412
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:f4:3e:22;eduroam;-87;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:a0:32:82;eduroam;-83;2412
2013-11-07 18:36:25.687;Unknown;42;14;5;00:13:5f:f9:ed:f7;ntu-wifi;-88;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:f4:3e:26;;-88;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:f4:3e:27;ntu-wifi;-88;2462
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:a0:32:85;ntu-wirelessHelp;-83;2412
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:a0:32:87;ntu-wifi;-84;2412
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:f4:3b:b2;eduroam;-87;2437
2013-11-07 18:36:25.687;Unknown;42;14;5;70:10:5c:f4:3b:b5;ntu-wirelessHelp;-87;2437
2013-11-07 18:36:26.876;Unknown;41;14;5;00:13:5f:f9:f0:04;ntu-visitor;-45;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;00:13:5f:f9:f0:02;eduroam;-44;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;00:13:5f:f9:f0:07;ntu-wifi;-47;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;00:13:5f:f9:f0:06;;-43;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-41;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:a0:32:84;ntu-visitor;-88;2412
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:f4:3e:22;eduroam;-87;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:a0:32:82;eduroam;-88;2412
2013-11-07 18:36:26.876;Unknown;41;14;5;00:13:5f:f9:ed:f7;ntu-wifi;-88;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:f4:3e:26;;-88;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:f4:3e:27;ntu-wifi;-88;2462
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:a0:32:85;ntu-wirelessHelp;-83;2412
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:a0:32:87;ntu-wifi;-84;2412
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:f4:3b:b2;eduroam;-87;2437
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:f4:3b:b5;ntu-wirelessHelp;-87;2437
2013-11-07 18:36:26.876;Unknown;41;14;5;70:10:5c:a0:32:86;;-88;2412
2013-11-07 18:36:28.058;Unknown;40;14;5;00:13:5f:f9:f0:04;ntu-visitor;-45;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;00:13:5f:f9:f0:02;eduroam;-44;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;00:13:5f:f9:f0:07;ntu-wifi;-47;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;00:13:5f:f9:f0:06;;-44;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-44;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:a0:32:84;ntu-visitor;-88;2412
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:a0:32:82;eduroam;-88;2412
2013-11-07 18:36:28.058;Unknown;40;14;5;00:13:5f:f9:ed:f7;ntu-wifi;-88;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:f4:3e:26;;-88;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:f4:3e:27;ntu-wifi;-88;2462
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:a0:32:85;ntu-wirelessHelp;-83;2412
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:a0:32:87;ntu-wifi;-84;2412
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:f4:3b:b2;eduroam;-87;2437
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:f4:3b:b5;ntu-wirelessHelp;-87;2437
2013-11-07 18:36:28.058;Unknown;40;14;5;70:10:5c:a0:32:86;;-88;2412
2013-11-07 18:36:29.244;Unknown;39;14;5;00:13:5f:f9:f0:04;ntu-visitor;-43;2462
2013-11-07 18:36:29.244;Unknown;39;14;5;00:13:5f:f9:f0:02;eduroam;-43;2462
2013-11-07 18:36:29.244;Unknown;39;14;5;00:13:5f:f9:f0:07;ntu-wifi;-46;2462
2013-11-07 18:36:29.244;Unknown;39;14;5;00:13:5f:f9:f0:06;;-43;2462
2013-11-07 18:36:29.244;Unknown;39;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-44;2462
2013-11-07 18:36:29.244;Unknown;39;14;5;70:10:5c:a0:32:84;ntu-visitor;-88;2412
2013-11-07 18:36:29.244;Unknown;39;14;5;70:10:5c:a0:32:82;eduroam;-88;2412
2013-11-07 18:36:29.244;Unknown;39;14;5;70:10:5c:a0:32:85;ntu-wirelessHelp;-83;2412
2013-11-07 18:36:29.244;Unknown;39;14;5;70:10:5c:a0:32:87;ntu-wifi;-84;2412
2013-11-07 18:36:29.244;Unknown;39;14;5;70:10:5c:f4:3b:b2;eduroam;-87;2437
2013-11-07 18:36:29.244;Unknown;39;14;5;70:10:5c:f4:3b:b5;ntu-wirelessHelp;-87;2437
2013-11-07 18:36:29.244;Unknown;39;14;5;70:10:5c:a0:32:86;;-88;2412
2013-11-07 18:36:30.422;Unknown;37;14;5;00:13:5f:f9:f0:04;ntu-visitor;-42;2462
2013-11-07 18:36:30.422;Unknown;37;14;5;00:13:5f:f9:f0:02;eduroam;-42;2462
2013-11-07 18:36:30.422;Unknown;37;14;5;00:13:5f:f9:f0:07;ntu-wifi;-41;2462
2013-11-07 18:36:30.422;Unknown;37;14;5;00:13:5f:f9:f0:06;;-42;2462
2013-11-07 18:36:30.422;Unknown;37;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-44;2462
2013-11-07 18:36:30.422;Unknown;37;14;5;70:10:5c:a0:32:84;ntu-visitor;-88;2412
2013-11-07 18:36:30.422;Unknown;37;14;5;70:10:5c:a0:32:82;eduroam;-88;2412
2013-11-07 18:36:30.422;Unknown;37;14;5;70:10:5c:a0:32:86;;-88;2412
2013-11-07 18:36:31.606;Unknown;36;14;5;00:13:5f:f9:f0:04;ntu-visitor;-47;2462
2013-11-07 18:36:31.606;Unknown;36;14;5;00:13:5f:f9:f0:02;eduroam;-47;2462
2013-11-07 18:36:31.606;Unknown;36;14;5;00:13:5f:f9:f0:07;ntu-wifi;-47;2462
2013-11-07 18:36:31.606;Unknown;36;14;5;00:13:5f:f9:f0:06;;-48;2462
2013-11-07 18:36:31.606;Unknown;36;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-46;2462
2013-11-07 18:36:32.781;Unknown;35;14;5;00:13:5f:f9:f0:04;ntu-visitor;-44;2462
2013-11-07 18:36:32.781;Unknown;35;14;5;00:13:5f:f9:f0:02;eduroam;-45;2462
2013-11-07 18:36:32.781;Unknown;35;14;5;00:13:5f:f9:f0:07;ntu-wifi;-46;2462
2013-11-07 18:36:32.781;Unknown;35;14;5;00:13:5f:f9:f0:06;;-45;2462
2013-11-07 18:36:32.781;Unknown;35;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-46;2462
2013-11-07 18:36:33.971;Unknown;34;14;5;00:13:5f:f9:f0:04;ntu-visitor;-48;2462
2013-11-07 18:36:33.971;Unknown;34;14;5;00:13:5f:f9:f0:02;eduroam;-49;2462
2013-11-07 18:36:33.971;Unknown;34;14;5;00:13:5f:f9:f0:07;ntu-wifi;-51;2462
2013-11-07 18:36:33.971;Unknown;34;14;5;00:13:5f:f9:f0:06;;-49;2462
2013-11-07 18:36:33.971;Unknown;34;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-48;2462
