Timestamp;Room;X Ref;Y Ref;W Ref;BSSID;SSID;RSSI;Channel
2013-11-07 18:36:11.464;Unknown;8;8;5;00:13:5f:f9:f0:04;ntu-visitor;-51;2462
2013-11-07 18:36:11.464;Unknown;8;8;5;00:13:5f:f9:f0:02;eduroam;-51;2462
2013-11-07 18:36:11.464;Unknown;8;8;5;00:13:5f:f9:f0:07;ntu-wifi;-51;2462
2013-11-07 18:36:11.464;Unknown;8;8;5;00:13:5f:f9:f0:06;;-51;2462
2013-11-07 18:36:11.464;Unknown;8;8;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-51;2462
2013-11-07 18:36:12.639;Unknown;9;9;5;00:13:5f:f9:f0:04;ntu-visitor;-47;2462
2013-11-07 18:36:12.639;Unknown;9;9;5;00:13:5f:f9:f0:02;eduroam;-44;2462
2013-11-07 18:36:12.639;Unknown;9;9;5;00:13:5f:f9:f0:07;ntu-wifi;-48;2462
2013-11-07 18:36:12.639;Unknown;9;9;5;00:13:5f:f9:f0:06;;-44;2462
2013-11-07 18:36:12.639;Unknown;9;9;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-45;2462
